File,Time [MJD],Epoch,SNR,CBC RV [m/s],CBC RV Err. [m/s],CCF RV [m/s],CCF RV Err. [m/s],S Value,H-alpha Emission,H-alpha Equiv. Width [A],CCF FWHM [m/s],CCF FWHM Err. [m/s],BIS [m/s],V_span [m/s],Bi-Gaussian [m/s],Skew Normal,Date Generated
34411_201031.1120.fits,59153.42440346895,5,216.54098919142305,0.04863642156124115,0.385746031999588,66484.03005,0.29719999999999996,0.1454542117206209,0.174626036444334,2.264966586507045,7380.753078269777,19.60250108381078,-61.96032984758494,-56.69369273624034,2.875206889599212,-0.00163940086407929,2022-01-06T17:14:36.186
34411_201031.1121.fits,59153.43146874742,5,217.9632996630396,0.5463199019432068,0.36301353573799133,66484.073,0.29709,0.1454542117206209,0.1736442575999203,2.269408776515994,7383.241754809094,19.60020063172906,-60.73446255095769,-55.93665772050736,2.858706802682718,-0.8194665778069898,2022-01-06T17:14:41.955
34411_201031.1122.fits,59153.4336897356,5,216.2498554912812,-0.6743655800819397,0.38389289379119873,66482.94921,0.29925999999999997,0.1454542117206209,0.1726755186118184,2.267991890480733,7380.399502134966,19.64977749775708,-60.57380413411011,-56.01915184676182,2.875522118818481,-0.8204101007245646,2022-01-06T17:14:47.572
34411_201103.1124.fits,59156.37851818147,5,216.16428937268986,-0.8370422720909119,0.3996976315975189,66483.10735,0.29654,0.1482040449401515,0.1753289672433256,2.257146232401564,7378.623486748091,19.54141577163872,-61.95077467289229,-56.47964710342058,2.893976153049152,-0.8221226352035496,2022-01-06T17:14:53.534
34411_201103.1125.fits,59156.38401129373,5,217.03686322834653,0.19579827785491943,0.37417832016944885,66484.22339,0.29583,0.1482040449401515,0.174025600251484,2.276169887833943,7376.956813062474,19.55261364114426,-57.77350780330016,-54.81901388528058,2.835602236562409,-0.8120348134054062,2022-01-06T17:14:59.523
34411_201103.1126.fits,59156.38738664858,5,216.96773953747132,0.015862280502915382,0.3893194794654846,66484.25247,0.2962,0.1482040449401515,0.1728177706915815,2.270087121472787,7375.471193783447,19.58370010012525,-60.44686850051221,-55.63050342988572,2.83558092887688,-0.8145738394207706,2022-01-06T17:15:05.096
34411_201113.1070.fits,59166.29655478701,5,215.96759016111653,-2.3236818313598633,0.354837566614151,66481.71526,0.29591,0.1466287206542749,0.1748973579800572,2.262319458623423,7377.813481430151,19.57732896936594,-60.36516123796173,-55.63075629994273,2.855478523706552,-0.8165618317513064,2022-01-06T17:15:10.896
34411_201113.1071.fits,59166.29807928434,5,216.7648495489986,0.9061710834503174,0.35963326692581177,66484.69845,0.29618,0.1466287206542749,0.1751478207764738,2.25941851752884,7376.943116596412,19.59131351606376,-57.27071821021673,-53.3257221995882,2.807376465847483,-0.8103009017976311,2022-01-06T17:15:16.934
34411_201113.1072.fits,59166.29949836525,5,217.02764800826645,-0.03413721174001694,0.33427250385284424,66482.99008,0.29633,0.1466287206542749,0.1756517668579017,2.265174955355173,7376.883392288127,19.58157603959133,-59.47110684934887,-54.52925923878502,2.869737749861088,-0.00030264773401631,2022-01-06T17:15:22.362
34411_201113.1073.fits,59166.30090693705,5,216.58023917246004,-3.997833728790283,0.36032119393348694,66479.96933,0.2958,0.1466287206542749,0.1730791136314559,2.265858313443958,7378.906927272162,19.62126165762832,-58.72738022258272,-53.48500004518428,2.843154650981887,-0.00131728662338597,2022-01-06T17:15:28.016
34411_201125.1118.fits,59178.2746604102,5,218.59780419757195,-0.8784226775169373,0.3747183382511139,66483.85306,0.2922,0.1367925624775145,0.1762594751574289,2.278795349539254,7376.968088017988,19.63897731155382,-57.98162191895244,-54.31791089457693,2.91782939308905,-0.8147202591055388,2022-01-06T17:15:33.793
34411_201125.1119.fits,59178.27650536021,5,221.022623276442,-3.7426509857177734,0.3535822629928589,66481.15759,0.29100000000000004,0.1367925624775145,0.1754073503848559,2.272058979946193,7376.316208421586,19.61436261972961,-59.15832104350557,-54.95355192708666,2.926379231575993,-0.8150644239474268,2022-01-06T17:15:39.589
34411_201126.1027.fits,59179.43769589529,5,218.7075673130676,2.405244827270508,0.34921902418136597,66487.32521,0.29634,0.1403195606839769,0.1744823314585499,2.270785505531184,7376.153624860696,19.65161118781845,-59.58091847895412,-55.45346634028829,2.985808314930182,-0.00049623317480966,2022-01-06T17:15:45.338
34411_201126.1028.fits,59179.43915252054,5,219.18713465894845,0.09328287839889526,0.3320717215538025,66484.22542,0.29579,0.1403195606839769,0.1732961287929408,2.277649630099625,7376.86107799731,19.62846355869485,-57.9432723763166,-54.23384336449089,2.938576498854673,-0.00121199566355437,2022-01-06T17:15:51.709
34411_201126.1029.fits,59179.44058613029,5,218.97716775956346,-1.6049326658248901,0.36166760325431824,66483.27857,0.29693,0.1403195606839769,0.1739879255548376,2.269158162875813,7373.767129562134,19.60182611564862,-58.33991442964179,-54.70911460403295,2.933859218508587,-0.8140067538517665,2022-01-06T17:15:57.345
34411_201127.1106.fits,59180.22003020562,5,219.45386758952324,1.5407781600952148,0.3608108162879944,66486.57076999999,0.29349000000000003,0.1408217937705341,0.1699218814481138,2.277622874950922,7374.352943601967,19.60934331121126,-58.3095225540892,-53.91034554234648,2.924636756986729,-0.8115360943647957,2022-01-06T17:16:03.218
34411_201127.1107.fits,59180.2254103009,5,219.3080025899648,0.8146930932998657,0.33922821283340454,66486.32246,0.29323,0.1408217937705341,0.1743298706925509,2.270995057350371,7377.595172443207,19.64124013104043,-59.4036348688096,-54.44035653216997,2.976914628496161,-0.00098206585209621,2022-01-06T17:16:09.243
34411_201127.1108.fits,59180.22877236034,5,218.57035480595258,0.41855233907699585,0.33354172110557556,66485.21957,0.2933,0.1408217937705341,0.1748211514673217,2.274201767510284,7377.886049677896,19.6197266895369,-58.49564335006289,-54.34446411664248,2.934770640800707,-0.814008802116576,2022-01-06T17:16:14.795
34411_201201.1122.fits,59184.4951993731,5,223.47483079756432,-0.1323298066854477,0.3368128836154938,66484.58613,0.29178,0.1391658917021033,0.1754477006129475,2.271840296285722,7374.380348017754,19.60214787991645,-56.43053540404071,-52.51573401463975,2.943502717389492,-0.00415010679444385,2022-01-06T17:16:21.024
34411_201201.1123.fits,59184.50122429035,5,222.31059353975914,0.004250372759997845,0.3523837625980377,66484.28447,0.29246,0.1391658917021033,0.1728851020291569,2.278953893036754,7376.266931135837,19.66567675407022,-58.50295666488819,-53.11627666224376,2.966016821097583,-0.00464687035162256,2022-01-06T17:16:26.751
34411_201201.1124.fits,59184.50684395988,5,221.59873645849157,-1.5308310985565186,0.3519640266895294,66484.0384,0.29328,0.1391658917021033,0.1738478618315163,2.271909000073447,7372.825782439532,19.68307549503772,-57.71471698088862,-54.97091670773807,2.977551180854789,-0.8127094069643652,2022-01-06T17:16:32.930
34411_201202.1108.fits,59185.44160878393,5,154.97096502248414,0.26138046383857727,0.4488812983036041,66484.6882,0.42502,0.1358402524436689,0.1726312637312924,2.295029828477292,7376.204765672305,19.81885144157333,-56.29371987139166,-51.88406486608437,2.976167024200549,-0.8066143118136377,2022-01-06T17:16:38.646
34411_201202.1109.fits,59185.45674777643,5,172.51666586159146,0.013024799525737762,0.41916120052337646,66485.40074,0.37951,0.1358402524436689,0.1744436855508907,2.27745669176202,7376.439136814285,19.84910348659602,-56.20908709391369,-53.30687275047239,2.992269890353782,0.001112213067058011,2022-01-06T17:16:44.620
34411_201203.1096.fits,59186.43651864198,5,218.28650897387132,1.8373429775238037,0.3452170789241791,66486.67344,0.29460000000000003,0.1431675469399102,0.1715547951790527,2.265371394321712,7380.135480602974,19.75348084921939,-57.67203658919607,-53.40462143435434,2.99317860827432,-0.8139866405313981,2022-01-06T17:16:51.004
34411_201203.1097.fits,59186.44066253262,5,217.4235497824465,0.6422700881958008,0.3374522626399994,66485.88567,0.29622,0.1431675469399102,0.1746122971411436,2.275397888990657,7377.574744543776,19.75698173619677,-58.78735843375034,-54.1683929671708,3.014235250579077,-0.8145563726199544,2022-01-06T17:16:56.600
34411_201204.1122.fits,59187.44650654893,5,216.47401691658055,-1.308193564414978,0.33970731496810913,66483.4684,0.29875,0.1489697480242656,0.172880447841575,2.283598522435981,7378.298127793275,19.75095947428698,-57.9664910636202,-54.56865470996127,2.966331285439082,-0.00155085067283602,2022-01-06T17:17:02.467
34411_201204.1123.fits,59187.44974225049,5,215.466934818315,1.3154293298721313,0.33427029848098755,66485.7721,0.29914999999999997,0.1489697480242656,0.1754610032170193,2.263177011243813,7374.860643944457,19.75048563714353,-57.66132193389058,-53.64646865635586,2.970237446555984,-0.8119990259383743,2022-01-06T17:17:08.293
34411_201204.1124.fits,59187.45283379751,5,216.14578413654058,-0.5463922023773193,0.34759271144866943,66484.30972,0.29917,0.1489697480242656,0.1746486496210729,2.273905114699128,7375.534106016926,19.72726642390601,-57.74630170036107,-53.44426232333353,2.96627911561518,-0.00301307138443643,2022-01-06T17:17:13.834
34411_201223.1111.fits,59206.223749205,5,218.42618890600093,-1.2652932405471802,0.3514338731765747,66483.67608,0.29404,0.1424783278595056,0.1718077107857134,2.280583499502919,7380.747301330444,20.00918601131102,-58.37730042138719,-54.32813715942029,3.11832806156599,-0.8166355487385091,2022-01-06T17:17:20.631
34411_201223.1112.fits,59206.22584133578,5,218.22465488573926,-1.1863938570022583,0.3466852903366089,66483.29355999999,0.29422,0.1424783278595056,0.1751059826163438,2.26992874595773,7381.3575227099,19.97655335557865,-59.50886319723213,-55.65484198201739,3.132381038187305,-0.00096703753728836,2022-01-06T17:17:26.783
34411_201223.1113.fits,59206.22800013604,5,218.07567493876982,-2.2399280071258545,0.3447064757347107,66482.31566,0.29433,0.1424783278595056,0.1748067658426066,2.281857171350084,7381.311965080628,19.91803231547084,-57.5646170488908,-54.60480756417383,3.092089478086564,-0.8119828162121346,2022-01-06T17:17:33.140
34411_201224.1101.fits,59207.27704658435,5,215.30675790601651,-0.2699194550514221,0.3351527750492096,66484.70406,0.29708,0.1382678801987906,0.1745011810060394,2.27331354422441,7377.567558368751,19.93348331463218,-58.84029381300206,-54.29296139068902,3.119835115750902,-0.00658887384018399,2022-01-06T17:17:39.311
34411_201224.1102.fits,59207.28160319914,5,216.53406198563772,-0.005970571655780077,0.32239559292793274,66484.9451,0.29692,0.1382678801987906,0.1735595239082065,2.269920824598232,7378.360542362071,19.92127236386101,-58.99226356721192,-54.49212174632703,3.123222510592313,-0.8133078355824153,2022-01-06T17:17:45.075
34411_201224.1103.fits,59207.28598781331,5,216.96313050838845,0.04265432804822922,0.3344429135322571,66484.72263,0.29701,0.1382678801987906,0.1718355718802935,2.266549218871837,7376.510250098327,19.88095188168008,-59.08436653361423,-54.01338855901849,3.104992685010075,-0.8135894673368437,2022-01-06T17:17:52.210
34411_201231.1102.fits,59214.2716756508,5,220.78043391568917,-1.2520592212677002,0.3614561855792999,66483.4367,0.29262,0.1417083028455013,0.1722913498642266,2.275084766510802,7378.980648872072,19.98886204345785,-58.72531934993458,-54.71798544334888,3.112053086369997,-0.00032867152246869,2022-01-06T17:17:58.197
34411_201231.1103.fits,59214.27357066795,5,219.77488482535944,-0.6761564016342163,0.34118741750717163,66484.32691999999,0.29281,0.1417083028455013,0.1692552313086105,2.272420080928187,7379.050668871152,20.02074764663413,-58.08265919392579,-54.28435151120357,3.106196846507373,-0.8135844648441543,2022-01-06T17:18:04.022
34411_201231.1104.fits,59214.27533442235,5,219.81810662454538,-3.5692298412323,0.3552700877189636,66481.63704,0.29445,0.1417083028455013,0.1712562047140374,2.281424008427035,7382.09128794027,19.97529469263061,-59.74778517257073,-55.53900707839057,3.122108487863443,-0.8137068611017498,2022-01-06T17:18:09.535
34411_210101.1068.fits,59215.32389118513,5,222.9058097044579,-1.2665824890136719,0.34673169255256653,66483.08669,0.28963,0.1499268797198237,0.1746542732197181,2.289254398419925,7382.119067894486,20.06255573137425,-58.08712638712313,-55.94167499078321,3.123441816234845,0.000994103589082287,2022-01-06T17:18:15.235
34411_210101.1069.fits,59215.33580293177,5,222.9058097044579,-1.8442609310150146,0.3438570201396942,66482.93848,0.29039000000000004,0.1499268797198237,0.1714468222846791,2.280073860385964,7379.724492355357,20.0633689989222,-58.23476976898382,-54.32359184679808,3.179101261252072,-0.8146439437937286,2022-01-06T17:18:22.454
34411_210101.1071.fits,59215.34461227173,5,222.69261325872486,-2.5153746604919434,0.3718259632587433,66482.69581,0.29072,0.1499268797198237,0.1721283558752068,2.279573262094858,7378.863388992886,20.04148022218179,-56.60886152497551,-53.78665847973025,3.12789029693522,-0.8105610592968155,2022-01-06T17:18:28.411
34411_210101.1072.fits,59215.35112460847,5,222.1981098029414,-2.3367319107055664,0.33577755093574524,66482.62844,0.29183,0.1499268797198237,0.1717588554807402,2.275210089318945,7377.876093593518,20.01199565127182,-57.59670149044541,-53.66336432618846,3.149107599834679,-0.0015437861557835,2022-01-06T17:18:34.605
34411_210102.1096.fits,59216.35090108721,5,271.99080866823425,-2.638052225112915,0.3245398998260498,66482.55147,0.23724,0.1432623599975458,0.1728258267474894,2.277773540067827,7380.256911687929,19.98733674192063,-56.78885557551985,-53.38768014060042,3.101960765314288,-0.8097090665613451,2022-01-06T17:18:40.539
34411_210102.1097.fits,59216.35337073783,5,270.41079860094345,-0.25102946162223816,0.3116243779659271,66484.53921,0.23791,0.1432623599975458,0.1723270765834223,2.273059188182937,7379.94107988637,19.96336675990723,-56.85150945767236,-53.59878770609794,3.100229998584837,-0.00075157076940619,2022-01-06T17:18:46.277
34411_210102.1100.fits,59216.35699634986,5,270.479204376233,-1.256059169769287,0.29882821440696716,66483.21375,0.2377,0.1432623599975458,0.1723031612713079,2.282818281946954,7379.929725631681,19.9549965022341,-57.04652839107439,-53.78831450354483,3.105853542932891,-0.00028566951379847,2022-01-06T17:18:53.038
34411_210103.1100.fits,59217.35254134354,5,273.9781013146854,-4.186983108520508,0.29577335715293884,66480.75048,0.23628,0.1509926818555224,0.1739329329389646,2.278750191204081,7380.371449826047,19.99669977835924,-58.21619757973531,-55.00607528879482,3.133367459449801,6.95935217723414e-05,2022-01-06T17:18:58.777
34411_210103.1101.fits,59217.35537614423,5,272.80029325497435,-4.189151287078857,0.308423787355423,66480.98959,0.23701,0.1509926818555224,0.1738662346663308,2.280658164383294,7378.399100376451,19.99281415630648,-57.40221806346381,-53.70111695022206,3.116575797161204,0.000734312971957051,2022-01-06T17:19:04.419
34411_210103.1102.fits,59217.35825198355,5,272.2443755158222,-2.185965061187744,0.2815290689468384,66482.26471,0.23702,0.1509926818555224,0.1713512691579695,2.291620042677561,7377.486943559269,19.9610354946308,-56.44880033665686,-53.96562240220373,3.121979803705472,-0.8127915954037629,2022-01-06T17:19:10.236
34411_210104.1098.fits,59218.35377349538,5,277.5788176356402,-0.7494892477989197,0.29948675632476807,66484.0865,0.23369,0.1567398439393483,0.1734517777216071,2.274381641854537,7373.387217145486,19.86272664923278,-57.55124700536544,-53.5155748280813,3.133658464299515,-0.8117654206007169,2022-01-06T17:19:15.953
34411_210104.1099.fits,59218.35965468661,5,277.39322270019505,-2.0001471042633057,0.31541818380355835,66483.25859,0.23407,0.1567398439393483,0.1722061869563948,2.279383383842622,7374.39041794292,19.89086490480429,-57.01365923635603,-53.6235578894848,3.128108185366727,-0.8104749818526716,2022-01-06T17:19:23.342
34411_210105.1097.fits,59219.3678664011,5,275.30346892111623,-0.25426942110061646,0.30754193663597107,66484.79728,0.23424,0.1541215400199955,0.1729985259422749,2.271832118561565,7379.949854683853,19.96677755659799,-57.1921803146397,-53.62725709957886,3.144871246389812,-0.00245785616266555,2022-01-06T17:19:29.103
34411_210105.1098.fits,59219.371493474,5,274.89634410082647,-0.791634738445282,0.30304980278015137,66484.38,0.2347,0.1541215400199955,0.1722287009342376,2.271579876750485,7381.377650379522,20.02598527941286,-58.53323903137061,-54.65800803210004,3.171812177592074,-0.8149782106016984,2022-01-06T17:19:34.910
34411_210105.1099.fits,59219.37585910462,5,274.62519913511215,0.3053237199783325,0.3075271546840668,66484.86787999999,0.23454,0.1541215400199955,0.1754770600417061,2.269844095468109,7380.120024340555,20.03442051756185,-58.50004761724267,-53.89220221005962,3.160202608138206,0.001447266150289742,2022-01-06T17:19:40.539
34411_210128.1077.fits,59242.20243485994,5,262.66328255011206,-1.2767900228500366,0.31598904728889465,66483.56421,0.24273,0.1556503932359029,0.1727498019561997,2.287541600167012,7382.83096146286,20.2391489974929,-57.386415754052,-54.60833514732076,3.390237495375914,-0.8144620517719686,2022-01-06T17:19:46.157
34411_210128.1078.fits,59242.20921432575,5,262.27275878367544,-1.1582341194152832,0.30972638726234436,66483.46671000001,0.24356999999999998,0.1556503932359029,0.172705753939206,2.287557540026527,7383.158580921896,20.24128470223849,-58.50801260818844,-54.10750832881604,3.400568723693141,-0.00214635530260527,2022-01-06T17:19:52.906
34411_210128.1079.fits,59242.21595063022,5,262.3337568823349,-0.9584898352622986,0.30385157465934753,66483.525,0.24379,0.1556503932359029,0.1725170021518348,2.280134637852389,7381.468415302981,20.2351169736625,-58.53328641680127,-55.07593033048033,3.408515942966915,-0.8185864074073897,2022-01-06T17:19:58.634
34411_210219.1070.fits,59264.21201514859,5,261.9236529983499,-0.07266922295093536,0.30788013339042664,66484.54353,0.24449,0.1467952425834516,0.1736205938212921,2.271665738913397,7383.65099683829,20.40030824956623,-56.31498667158303,-54.02426159566676,3.52480339743488,-0.00064986198479963,2022-01-06T17:20:04.137
34411_210219.1071.fits,59264.21485519718,5,263.0285155643775,-0.8699374198913574,0.29922881722450256,66483.94123,0.24378,0.1467952425834516,0.1724619064707943,2.272864354946075,7386.262425699847,20.42359385098592,-56.93948260051548,-54.27589358534897,3.509199137319229,0.001917096126267768,2022-01-06T17:20:09.581
34411_210219.1072.fits,59264.21771919954,5,261.2776301178499,0.71721351146698,0.29258620738983154,66485.81697,0.24467,0.1467952425834516,0.1756791476528342,2.283900655476676,7384.221323659571,20.43214737889658,-56.10822601498512,-53.94881986298424,3.503094218991464,0.002427886473812769,2022-01-06T17:20:15.429
34411_210302.1070.fits,59275.21028152244,5,262.37568484903477,-0.8020938634872437,0.30287042260169983,66484.75584,0.24436,0.1484752584993512,0.1729177029039141,2.278124888127543,7389.553229860274,20.42346189086303,-56.05624212301336,-53.72319301041716,3.542839946821914,-0.8117450125042532,2022-01-06T17:20:21.871
34411_210302.1071.fits,59275.21261285681,5,262.72228683535775,1.8272725343704224,0.2993917465209961,66487.40950000001,0.24434999999999998,0.1484752584993512,0.177818838054199,2.282062743442123,7388.107363216086,20.45727037372042,-57.53279496420873,-54.61300221410056,3.578024046888459,-3.1538003860978e-05,2022-01-06T17:20:27.405
34411_210302.1072.fits,59275.21467458953,5,262.05533766744765,-0.5052363872528076,0.29876965284347534,66484.78947,0.24480000000000002,0.1484752584993512,0.1739964044245302,2.283933721693449,7388.367976533431,20.44191253464464,-57.30695618092432,-54.49652053970203,3.552642087757704,0.000523451913695165,2022-01-06T17:20:33.090
34411_210309.1070.fits,59282.10337522822,5,262.2861033299325,0.6784627437591553,0.3104577362537384,66486.61916,0.24451,0.1526318068547578,0.1746847939207289,2.276842564901257,7391.017428470426,20.5823153282049,-55.86421083075402,-52.68437157767767,3.554491460716235,-0.8115665441453455,2022-01-06T17:20:38.834
34411_210309.1071.fits,59282.10630833783,5,262.8231344459616,-0.9759591817855835,0.2932603657245636,66484.70719,0.24484000000000003,0.1526318068547578,0.1744603485310064,2.26912961488011,7391.693288974529,20.50531005327788,-57.33965742342116,-54.33507289682166,3.585889664522256,-0.8167348566100279,2022-01-06T17:20:44.317
34411_210309.1072.fits,59282.10892079207,5,261.5109940327557,1.251705288887024,0.3044043481349945,66487.18936,0.24613,0.1526318068547578,0.1749255570141773,2.279645899689922,7386.252640946657,20.52504718022217,-56.95586996129714,-54.16846415723558,3.580216594418744,-0.0009180793134701,2022-01-06T17:20:50.260
34411_210310.1070.fits,59283.10313627746,5,259.60546989614835,0.3813932538032532,0.32050830125808716,66486.30623,0.24704,0.1478257147386458,0.173555200477904,2.270136847092805,7384.921308787507,20.43213496447416,-56.81561430171132,-52.98594208047143,3.54872797805001,-0.8142159429591498,2022-01-06T17:20:56.132
34411_210310.1071.fits,59283.10594524591,5,257.4781544131463,3.4622809886932373,0.3204430341720581,66490.03814,0.24852,0.1478257147386458,0.1744675086587777,2.276994998860195,7385.083567894378,20.44564723486727,-58.20941088924883,-53.99717600703298,3.56430322342203,0.001475494317048575,2022-01-06T17:21:01.719
34411_210310.1072.fits,59283.10856910842,5,258.74698065871223,0.7422401905059814,0.31711867451667786,66487.16602,0.2481,0.1478257147386458,0.1740086186009041,2.275971416666005,7386.606121001664,20.43440626997829,-57.31923624248884,-54.53873441790347,3.552567457591067,-0.8164254860792031,2022-01-06T17:21:07.507
34411_210401.1070.fits,59305.11230874899,5,267.4434519669532,-1.3567928075790405,0.29763537645339966,66484.51434000001,0.24039000000000002,0.1447215418277468,0.1751208570370731,2.284162718902333,7384.492621253929,20.43697030486988,-55.99510267868754,-53.715391753125,3.517405373480869,-0.8121073941775973,2022-01-06T17:21:13.343
34411_210401.1071.fits,59305.1160531675,5,267.4864482548602,0.039586812257766724,0.27861568331718445,66486.10743999999,0.24097000000000002,0.1447215418277468,0.1741014822504486,2.286588051124618,7385.918112149599,20.43073303353335,-55.97177510641632,-53.80410479879356,3.490726066942443,-0.8133535091970542,2022-01-06T17:21:19.010
34411_210401.1072.fits,59305.12037790504,5,267.1216951129204,-0.1671295315027237,0.29985126852989197,66485.83187,0.24064,0.1447215418277468,0.1741360157414588,2.286183591959321,7385.609005300259,20.38013343291334,-58.23029796189803,-54.95542081462918,3.54443780312431,-0.00290923851891391,2022-01-06T17:21:24.445
34411_210408.1073.fits,59312.11644721386,5,268.41199675126296,2.2433769702911377,0.3128485381603241,66487.88583,0.23945,0.1457040611311665,0.1743953225427603,2.277943041261394,7383.091383386802,20.3826483454231,-56.77062963951903,-53.44228370825294,3.477866608547629,-0.00318431203372738,2022-01-06T17:21:30.479
34411_210408.1074.fits,59312.12027536197,5,267.9197641085853,2.843593120574951,0.325557142496109,66487.69537,0.24034,0.1457040611311665,0.1726569619000799,2.282337159547002,7385.237874763448,20.44569007516934,-57.0380525761866,-53.43441117323528,3.47120423958404,0.002324686569426964,2022-01-06T17:21:35.992
34411_210408.1075.fits,59312.12422620117,5,267.9477561018192,2.9523837566375732,0.31495893001556396,66488.55903,0.24073,0.1457040611311665,0.1754228378087349,2.270843795044598,7386.430167778651,20.43926225201638,-57.96213975726278,-54.164265465879,3.515897172546829,-0.8151023141501659,2022-01-06T17:21:41.693
34411_210903.1112.fits,59460.47930364422,5,275.9547064284282,-0.8116506934165955,0.36836567521095276,66484.18655,0.23283,0.148569803907645,0.1732165211714588,2.286567725890507,7374.861604936337,19.50898671198967,-58.36678338426282,-54.51191733819724,2.727236960374285,-0.00408769651529865,2022-01-06T17:21:47.483
34411_210903.1113.fits,59460.4818184721,5,272.96153575183445,0.434231698513031,0.3655305802822113,66484.65625,0.23216,0.148569803907645,0.1749905678085542,2.284739985961052,7376.615488712889,19.52445582765844,-58.50876919725852,-54.00438557128655,2.737397442484507,0.000177102672189082,2022-01-06T17:21:53.060
34411_210903.1114.fits,59460.48396774783,5,273.52513595646013,-0.08850495517253876,0.3665408194065094,66484.75786,0.23204999999999998,0.148569803907645,0.1735698821926844,2.280325768252697,7377.731074657194,19.5075602585307,-57.17082011298044,-53.4970790217194,2.729905381987919,-0.8089845625283507,2022-01-06T17:21:58.416
34411_210906.1109.fits,59463.50493484166,5,272.21315177632397,0.7614513039588928,0.34086933732032776,66485.34737,0.23473,0.1438139669375304,0.1750827178599571,2.275715211710442,7376.022378101829,19.57273144191533,-60.76206552531221,-55.54145476491249,2.791815729884547,-0.8203022452852249,2022-01-06T17:22:03.953
34411_210923.1119.fits,59480.47168882057,5,269.657189779913,2.1493513584136963,0.3484579622745514,66487.40801,0.23652,0.1489688234868656,0.1746610027873832,2.27251544253694,7378.482692576975,19.58670875085609,-59.92514383383968,-55.29541467096715,2.806175394085585,-0.8193848703744454,2022-01-06T17:22:09.353
34411_210923.1120.fits,59480.473204161,5,268.5740121456281,0.9324867129325867,0.32678964734077454,66485.84139,0.23678000000000002,0.1489688234868656,0.1727180491077973,2.276759272043935,7375.685772285184,19.60510854849922,-60.37665886840841,-55.97599861392519,2.797616601776099,-0.8183749374293225,2022-01-06T17:22:14.748
34411_210923.1121.fits,59480.474686645,5,270.86528016709707,1.376252293586731,0.296708345413208,66485.98478,0.23591,0.1489688234868656,0.1743042320521129,2.268811077239901,7377.898126154178,19.57206436328727,-57.90945491213643,-54.11969205379137,2.777429627851234,-0.8126600787788975,2022-01-06T17:22:20.187
34411_210930.1018.fits,59487.472680594,5,273.3605677488983,1.5732243061065674,0.3108963370323181,66486.38394999999,0.23454999999999998,0.145251512986435,0.1732737794932937,2.275277726713903,7373.961376774481,19.50850307691241,-59.35009522424662,-54.70392227257253,2.758868104952853,-0.00211597692894187,2022-01-06T17:22:25.405
34411_210930.1020.fits,59487.49081350135,5,275.3688435535146,1.0852142572402954,0.3154574930667877,66485.98891,0.23245000000000002,0.145251512986435,0.1752576810444454,2.271794991670072,7374.152892733599,19.52772425830614,-58.24321994383354,-54.23558438027976,2.73515722247248,-0.813578483561498,2022-01-06T17:22:31.225
34411_210930.1023.fits,59487.50571445889,5,268.40454541605664,2.2350857257843018,0.33561548590660095,66487.07844,0.23922000000000002,0.145251512986435,0.1723499920855214,2.275199526838081,7374.376342282795,19.54202123723597,-59.10563951224321,-55.0566292956064,2.761778528234572,-0.8151143920324125,2022-01-06T17:22:36.688
34411_211007.1077.fits,59494.48961894999,-1,,,,66485.71768,0.36427,0.1440858292660257,0.1769278451077944,2.271127979148453,7375.242144627754,19.73404980286271,-57.41140379101853,-53.78449547333003,2.779973627897562,0.000507724308056526,2022-01-06T17:22:41.759
34411_211007.1079.fits,59494.50269490874,-1,,,,66484.44497000001,0.22779,0.1440858292660257,0.1724141597308237,2.259486980205268,7373.693203561145,19.55950860871265,-57.8638238284766,-54.79962610416987,2.751902252333821,-0.8118453405755063,2022-01-06T17:22:46.748
34411_211007.1080.fits,59494.51111484822,-1,,,,66484.80025999999,0.25873999999999997,0.1440858292660257,0.175263855150898,2.270583035972479,7368.911102866561,19.58220426104025,-58.74641460954444,-54.30687691143248,2.738080033523147,-0.8121499795347861,2022-01-06T17:22:51.385
34411_211015.1071.fits,59502.45864968645,5,216.97465289752165,-0.16457019746303558,0.3330467939376831,66483.57025,0.29523,0.153286103727641,0.1739374937651245,2.276824467759978,7372.974842385034,19.70562768166998,-60.9202821959625,-55.17562160993111,2.867585783853428,-0.8222733232695714,2022-01-06T17:22:56.581
34411_211015.1072.fits,59502.46444701363,5,219.97727155322207,0.3401314318180084,0.3350130617618561,66483.94421,0.29186,0.153286103727641,0.1726848656647121,2.273473457119258,7374.431402356107,19.68648354826703,-59.72916963270109,-54.27590242594306,2.831977342240862,-0.8180936661865441,2022-01-06T17:23:02.270
34411_211015.1073.fits,59502.46949827967,5,217.63961036539283,-0.4095797538757324,0.3273877203464508,66483.84352,0.29601,0.153286103727641,0.1737431771078605,2.275273610707609,7373.571997528604,19.67024181731642,-59.35284455117653,-55.20348546630703,2.832525512334541,-0.8179273636825323,2022-01-06T17:23:07.696
34411_211018.1071.fits,59505.43660673061,5,219.44703233354514,-0.9588074684143066,0.34123510122299194,66483.80983,0.29186,0.1520042513258295,0.1725237887086848,2.289400738933982,7375.973350784961,19.70964344545797,-57.12301260499225,-52.69973018112069,2.82170292941737,-0.8105929162615063,2022-01-06T17:23:13.486
